Service;Th�matique;Producteur;Nom;Nom technique;URL d'acces Geoportail;URL d'acces Geoplateforme;Statut de licence;Etat de publication;Statut  G�oplateforme;Date actualisation de la donn�e;Remarque
WMTS;environnement;MNHN;Conservatoires d'Espaces Naturel;PROTECTEDAREAS.MNHN.CONSERVATOIRES;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;20/10/2023;Prevision 2025-09-01
WMTS;environnement;MNHN;Perimetres de protection de reserves naturelles;PROTECTEDAREAS.MNHN.RN.PERIMETER;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;20/10/2023;Prevision 2025-09-01
WMTS;environnement;MNHN;Parcs nationaux;PROTECTEDAREAS.PN;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;12/04/2024;
WMTS;environnement;MNHN;Parcs naturels marins;PROTECTEDAREAS.PNM;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMTS;environnement;MNHN;Parcs naturels regionaux;PROTECTEDAREAS.PNR;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;05/04/2024;
WMTS;environnement;FNEDT;Points de Rencontre de Secours en Foret (PRSF);PROTECTEDAREAS.PRSF;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WMTS;environnement;MNHN;Zones humides d'importance internationale;PROTECTEDAREAS.RAMSAR;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;05/04/2024;
WMTS;environnement;MNHN;Reserves biologiques;PROTECTEDAREAS.RB;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMTS;environnement;MNHN;Reserves integrales des Parc nationaux;PROTECTEDAREAS.RIPN;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMTS;environnement;MNHN;Reserves naturelles nationales;PROTECTEDAREAS.RN;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;05/04/2024;
WMTS;environnement;MNHN;Reserves naturelles de Corse;PROTECTEDAREAS.RNC;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;20/10/2023;Prevision 2025-09-01
WMTS;environnement;MNHN;Reserves nationales de chasse et de faune sauvage;PROTECTEDAREAS.RNCF;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;05/04/2024;
WMTS;environnement;MNHN;Sites Natura 2000 (Directive Habitats);PROTECTEDAREAS.SIC;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;05/04/2024;
WMTS;environnement;MNHN;Sites inscrits au patrimoine mondial de l'Unesco (bien naturels ou mixtes);PROTECTEDAREAS.UNESCO;;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;05/04/2024;
WMTS;environnement;MNHN;Zones naturelles d'interet ecologique faunistique et floristique de type 1 (ZNIEFF 1);PROTECTEDAREAS.ZNIEFF1;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;20/10/2023;Prevision 2025-09-01
WMTS;environnement;MNHN;Zones naturelles d'interet ecologique faunistique et floristique de type 1 (ZNIEFF 1 mer) ;PROTECTEDAREAS.ZNIEFF1.SEA;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;20/10/2023;Prevision 2025-09-01
WMTS;environnement;MNHN;Zones naturelles d'interet ecologique faunistique et floristique de type 2 (ZNIEFF 2);PROTECTEDAREAS.ZNIEFF2;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;20/10/2023;Prevision 2025-09-01
WMTS;environnement;MNHN;Zones naturelles d'interet ecologique faunistique et floristique de type 2 (ZNIEFF 2 mer) ;PROTECTEDAREAS.ZNIEFF2.SEA;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;20/10/2023;Prevision 2025-09-01
WMTS;environnement;MNHN;Zones de protection renforcee;PROTECTEDAREAS.ZPR ;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;15/03/2024;
WMTS;environnement;MNHN;Sites Natura 2000 (Directive Oiseaux);PROTECTEDAREAS.ZPS;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;20/10/2023;Prevision 2025-09-01
WMTS;environnement;MNHN;Reserves naturelles regionales;PROTECTEDSITES.MNHN.RESERVES-REGIONALES;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;20/10/2023;Prevision 2025-09-01
Alticodage;essentiels;IGN;Alticodage;SERVICE_CALCUL_ALTIMETRIQUE;https://wxs.ign.fr/essentiels/alti/rest/elevation.{format};https://data.geopf.fr/altimetrie/resources;;Publie;A jour;08/12/2023;
Geocodage;essentiels;IGN;geocodage completion;completion-geoportail;https://wxs.ign.fr/calcul/geoportail/geocodage/rest/0.1/reverse?;https://data.geopf.fr/geocodage/completion/getCapabilities;;Publie;A jour;10/11/2023;
Geocodage;essentiels;IGN;geocodage;direct-geoportail;https://wxs.ign.fr/calcul/geoportail/geocodage/rest/0.1/reverse?;https://data.geopf.fr/geocodage/getcapabilities;;Publie;A jour;10/11/2023;
Geocodage;essentiels;IGN;geocodage inverse;reverse-geoportail;https://wxs.ign.fr/calcul/geoportail/geocodage/rest/0.1/reverse?;https://data.geopf.fr/geocodage/getcapabilities;;Publie;A jour;10/11/2023;
Isochrone;essentiels;IGN;Isochrones - Pieton iso;bdtopo-iso-pieton;https://wxs.ign.fr/calcul/geoportail/isochrone/rest/1.0.0/isochrone?;;;Non publie;Arr�t diffusion;;
Isochrone;essentiels;IGN;Isochrones � Voiture iso;bdtopo-iso-voiture;https://wxs.ign.fr/calcul/geoportail/isochrone/rest/1.0.0/isochrone?;;;Non publie;Arr�t diffusion;;
Isochrone;essentiels;IGN;Isochrone - pgRouting;bdtopo-pgr;;https://data.geopf.fr/navigation/getcapabilities;;Publie;A jour;29/03/2024;
Isochrone;essentiels;IGN;Isochrones - Pieton pgr;bdtopo-pgr-pieton;https://wxs.ign.fr/calcul/geoportail/isochrone/rest/1.0.0/isochrone?;https://data.geopf.fr/navigation/getcapabilities;;Non publie;Arr�t diffusion;;
Isochrone;essentiels;IGN;Isochrones � Voiture pgr;bdtopo-pgr-voiture;https://wxs.ign.fr/calcul/geoportail/isochrone/rest/1.0.0/isochrone?;https://data.geopf.fr/navigation/getcapabilities;;Non publie;Arr�t diffusion;;
Isochrone;essentiels;IGN;Isochrone - Valhalla;bdtopo-valhalla;;https://data.geopf.fr/navigation/getcapabilities;;Publie;A jour;29/03/2024;
Itineraire;essentiels;IGN;Calcul d'itineraire - OSRM;bdtopo-osrm;;https://data.geopf.fr/navigation/getcapabilities;;Publie;A jour;15/12/2023;
Itineraire;essentiels;IGN;Calcul d'itineraire - Pieton osrm;bdtopo-osrm-pieton;https://wxs.ign.fr/calcul/geoportail/itineraire/rest/1.0.0/route?;https://data.geopf.fr/navigation/getcapabilities;;Non publie;Arr�t diffusion;;
Itineraire;essentiels;IGN;Calcul d'itineraire - Voiture osrm;bdtopo-osrm-voiture;https://wxs.ign.fr/calcul/geoportail/itineraire/rest/1.0.0/route?;https://data.geopf.fr/navigation/getcapabilities;;Non publie;Arr�t diffusion;;
Itineraire;essentiels;IGN;Calcul d'itineraire - pgRouting;bdtopo-pgr;;https://data.geopf.fr/navigation/getcapabilities;;Publie;A jour;29/03/2024;
Itineraire;essentiels;IGN;Calcul d'itineraire - Pieton pgr;bdtopo-pgr-pieton;https://wxs.ign.fr/calcul/geoportail/itineraire/rest/1.0.0/route?;https://data.geopf.fr/navigation/getcapabilities;;Non publie;Arr�t diffusion;;
Itineraire;essentiels;IGN;Calcul d'itineraire - Voiture pgr;bdtopo-pgr-voiture;https://wxs.ign.fr/calcul/geoportail/itineraire/rest/1.0.0/route?;https://data.geopf.fr/navigation/getcapabilities;;Non publie;Arr�t diffusion;;
Itineraire;essentiels;IGN;Calcul d'itineraire  -Valhalla;bdtopo-valhalla;;https://data.geopf.fr/navigation/getcapabilities;;Publie;A jour;29/03/2024;
Look4;essentiels;IGN;Look4 - Adresses, lieux et points routiers ;location;https://wxs.ign.fr/essentiels/look4/user;https://data.geopf.fr/recherche/api/indexes;;Publie;A jour;15/12/2023;
Look4;essentiels;IGN;Look4 - Index des voies par communes ;voies_nommees;https://wxs.ign.fr/essentiels/look4/user;https://data.geopf.fr/recherche/api/indexes;;Publie;A jour;15/12/2023;
TMS;essentiels;IGN;Admin EXPRESS;ADMIN_EXPRESS;https://wxs.ign.fr/essentiels/geoportail/tms/1.0.0/ADMIN_EXPRESS/metadata.json/;https://data.geopf.fr/tms/1.0.0;;Publie;A actualiser;26/01/2024;
TMS;essentiels;IGN;PLAN IGN;PLAN.IGN;https://wxs.ign.fr/essentiels/geoportail/tms/1.0.0/PLAN.IGN/metadata.json/;https://data.geopf.fr/tms/1.0.0;;Publie;A jour;18/04/2025;
WFS;essentiels;IGN;BD TOPO� V3 batiment;BDTOPO_V3:batiment;https://wxs.ign.fr/essentiels/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;27/12/2024;
WFS;essentiels;IGN;BD TOPO� V3 troncon de route;BDTOPO_V3:troncon_de_route;https://wxs.ign.fr/essentiels/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;27/12/2024;
WFS;essentiels;IGN;Parcellaire Express (PCI) parcelle;CADASTRALPARCELS.PARCELLAIRE_EXPRESS:parcelle;https://wxs.ign.fr/essentiels/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WMS Raster;essentiels;IGN;Parcellaire Express (PCI);CADASTRALPARCELS.PARCELLAIRE_EXPRESS;https://wxs.ign.fr/essentiels/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WMS Raster;essentiels;IGN;PLAN IGN;GEOGRAPHICALGRIDSYSTEMS.PLANIGNV2;https://wxs.ign.fr/essentiels/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;
WMS Raster;essentiels;IGN;Limites administratives mises a jour en continu;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST;https://wxs.ign.fr/essentiels/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WMS Raster;essentiels;IGN;Photographies aeriennes;ORTHOIMAGERY.ORTHOPHOTOS;https://wxs.ign.fr/essentiels/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A actualiser;23/05/2025;
WMS Vecteur;essentiels;IGN;Graphe de mosaiquage BD ORTHO;ORTHOIMAGERY.ORTHOPHOTOS.GRAPHE-MOSAIQUAGE;https://wxs.ign.fr/essentiels/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-v/ows?service=wms&version=1.3.0&request=GetCapabilities;;Publie;A actualiser;23/05/2025;
WMTS;essentiels;IGN;Parcellaire Express (PCI);CADASTRALPARCELS.PARCELLAIRE_EXPRESS;https://wxs.ign.fr/essentiels/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WMTS;essentiels;IGN;PLAN IGN;GEOGRAPHICALGRIDSYSTEMS.PLANIGNV2;https://wxs.ign.fr/essentiels/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;
WMTS;essentiels;IGN;Photographies aeriennes;ORTHOIMAGERY.ORTHOPHOTOS;https://wxs.ign.fr/essentiels/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;23/05/2025;
WFS;geodesie;IGN;Reseau de base fran�ais (RBF);IGNF_GEODESIE:point-rbf;https://wxs.ign.fr/geodesie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;Anciennement BDGEODESIQUE:site
WFS;geodesie;IGN;Reseau de detail fran�ais (RDF);IGNF_GEODESIE:point-rdf;https://wxs.ign.fr/geodesie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;Anciennement BDGEODESIQUE:site
WFS;geodesie;IGN;Reseau GNSS permanent;IGNF_GEODESIE:rgp;https://wxs.ign.fr/geodesie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;Anciennement BDGEODESIQUE:rgp
WFS;geodesie;IGN;Reseau de nivellement;IGNF_GEODESIE:rn;https://wxs.ign.fr/geodesie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;Anciennement BDGEODESIQUE:rn
WFS;geodesie;IGN;Triplets de reperes de nivellement;IGNF_GEODESIE:triplet;https://wxs.ign.fr/geodesie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;Anciennement BDGEODESIQUE:triplet
WMS Vecteur;geodesie;IGN;Reseau de base fran�ais (RBF);IGNF_GEODESIE-RBF;https://wxs.ign.fr/geodesie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-v/ows?service=wms&version=1.3.0&request=GetCapabilities;;Publie;A jour;23/05/2025;Anciennement BDGEODESIQUE-SITE-RBF_BDD-POI_WLD
WMS Vecteur;geodesie;IGN;Reseau de detail fran�ais (RDF);IGNF_GEODESIE-RDF;https://wxs.ign.fr/geodesie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-v/ows?service=wms&version=1.3.0&request=GetCapabilities;;Publie;A jour;23/05/2025;Anciennement BDGEODESIQUE-SITE-RDF_BDD-POI_WLD
WMS Vecteur;geodesie;IGN;Reseau GNSS permanent;IGNF_GEODESIE-RGP;https://wxs.ign.fr/geodesie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-v/ows?service=wms&version=1.3.0&request=GetCapabilities;;Publie;A jour;23/05/2025;Anciennement BDGEODESIQUE-RGP_BDD-POI_WLD
WMS Vecteur;geodesie;IGN;Reseau de nivellement;IGNF_GEODESIE-RN;https://wxs.ign.fr/geodesie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-v/ows?service=wms&version=1.3.0&request=GetCapabilities;;Publie;A jour;23/05/2025;Anciennement BDGEODESIQUE-RN_BDD-POI_WLD
WMS Vecteur;geodesie;IGN;Triplets de reperes de nivellement;IGNF_GEODESIE-TRIPLET;https://wxs.ign.fr/geodesie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-v/ows?service=wms&version=1.3.0&request=GetCapabilities;;Publie;A jour;23/05/2025;Anciennement BDGEODESIQUE-TRIPLET_BDD-POI_WLD
WFS;lambert93;VALABRE;Carroyages DFCI 1X1 ;GEOGRAPHICALGRIDSYSTEM.DFCI:carro_dfci_1x1_l93;https://wxs.ign.fr/lambert93/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;08/03/2024;
WFS;lambert93;VALABRE;Carroyages DFCI 2X2 ;GEOGRAPHICALGRIDSYSTEM.DFCI:carro_dfci_2x2_l93;https://wxs.ign.fr/lambert93/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;08/03/2024;
WMS Raster;lambert93;IGN;Modele numerique de surface L93;ELEVATION.ELEVATIONGRIDCOVERAGE.HIGHRES.MNS.L93;https://wxs.ign.fr/lambert93/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Non publie;A venir;;Alternative : WMS-R ELEVATION.ELEVATIONGRIDCOVERAGE.HIGHRES.MNS
WMS Raster;lambert93;IGN;Carte de l'etat-major 1 : 40 000  L93 (1820-1866);SCANEM40_PYR_PNG_FXX_LAMB93;https://wxs.ign.fr/lambert93/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMTS;lambert93;IGN;Parcellaire Express (PCI);CADASTRALPARCELS.PARCELLAIRE_EXPRESS.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WMTS;lambert93;IGN;BD PARCELLAIRE� MAJ2018 (Normal,Orange, Noir, Blanc);CADASTRALPARCELS.PARCELS.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;14/02/2025;
WMTS;lambert93;IGN;PLAN IGN;GEOGRAPHICALGRIDSYSTEMS.PLANIGNV2.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;16/12/2024;
WMTS;lambert93;IGN;BD ORTHO� 20 cm L93;HR.ORTHOIMAGERY.ORTHOPHOTOS.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;27/09/2024;
WMTS;lambert93;IGN;Limites administratives mises a jour en continu;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;Alternative : WMS-R LIMITES_ADMINISTRATIVES_EXPRESS.LATEST
WMTS;lambert93;IGN;BD ORTHO� 50 cm L93;ORTHOIMAGERY.ORTHOPHOTOS.BDORTHO.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;Alternative : WMS-R ORTHOIMAGERY.ORTHOPHOTOS.BDORTHO
WMTS;lambert93;IGN;ORTHO Express IRC L93 2019;ORTHOIMAGERY.ORTHOPHOTOS.IRC-EXPRESS.2019.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WMTS;lambert93;IGN;ORTHO Express IRC L93 2020;ORTHOIMAGERY.ORTHOPHOTOS.IRC-EXPRESS.2020.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WMTS;lambert93;IGN;ORTHO Express IRC L93 2021;ORTHOIMAGERY.ORTHOPHOTOS.IRC-EXPRESS.2021.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WMTS;lambert93;IGN;ORTHO Express IRC L93 2022 ;ORTHOIMAGERY.ORTHOPHOTOS.IRC-EXPRESS.2022.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WMTS;lambert93;IGN;Ortho Express L93 2019;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.2019.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WMTS;lambert93;IGN;Ortho Express L93 2020;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.2020.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WMTS;lambert93;IGN;Ortho Express L93 2021;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.2021.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WMTS;lambert93;IGN;ORTHO Express L93 2022;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.2022.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
